1.57019996000000e-10	1.57647100000000e-09	-4.99539550000000e-10
1.58934874000000e-10	3.10113300000000e-09	-8.95336000000000e-10
1.60849752000000e-10	4.86652300000000e-09	-1.35268700000000e-09
1.62764630000000e-10	6.89512800000000e-09	-1.87718500000000e-09
1.64679508000000e-10	9.21015200000000e-09	-2.47473900000000e-09
1.66594386000000e-10	1.18357800000000e-08	-3.15133800000000e-09
1.68509264000000e-10	1.47966900000000e-08	-3.91318700000000e-09
1.70424142000000e-10	1.81181000000000e-08	-4.76656500000000e-09
1.72339020000000e-10	2.18255600000000e-08	-5.71775500000000e-09
1.74253898000000e-10	2.59445100000000e-08	-6.77309500000000e-09
1.76168776000000e-10	3.05003200000000e-08	-7.93876000000000e-09
1.78083654000000e-10	3.55176800000000e-08	-9.22078000000000e-09
1.79998532000000e-10	4.10203900000000e-08	-1.06249100000000e-08
1.81913410000000e-10	4.70309600000000e-08	-1.21564700000000e-08
1.83828288000000e-10	5.35699800000000e-08	-1.38203400000000e-08
1.85743166000000e-10	6.06557800000000e-08	-1.56207100000000e-08
1.87658044000000e-10	6.83037900000000e-08	-1.75609500000000e-08
1.89572922000000e-10	7.65257500000000e-08	-1.96435050000000e-08
1.91487800000000e-10	8.53292700000000e-08	-2.18695850000000e-08
1.93402678000000e-10	9.47167700000000e-08	-2.42391050000000e-08
1.95317556000000e-10	1.04684800000000e-07	-2.67503900000000e-08
1.97232434000000e-10	1.15223000000000e-07	-2.93998650000000e-08
1.99147312000000e-10	1.26313200000000e-07	-3.21819750000000e-08
2.01062190000000e-10	1.37928400000000e-07	-3.50886850000000e-08
2.02977068000000e-10	1.50031500000000e-07	-3.81093700000000e-08
2.04891946000000e-10	1.62573800000000e-07	-4.12304450000000e-08
2.06806824000000e-10	1.75494500000000e-07	-4.44349300000000e-08
2.08721702000000e-10	1.88718300000000e-07	-4.77023000000000e-08
2.10636580000000e-10	2.02155000000000e-07	-5.10079000000000e-08
2.12551458000000e-10	2.15697200000000e-07	-5.43226500000000e-08
2.14466336000000e-10	2.29219000000000e-07	-5.76128500000000e-08
2.16381214000000e-10	2.42574700000000e-07	-6.08393000000000e-08
2.18296092000000e-10	2.55596500000000e-07	-6.39574500000000e-08
2.20210970000000e-10	2.68093600000000e-07	-6.69166000000000e-08
2.22125848000000e-10	2.79849800000000e-07	-6.96595000000000e-08
2.24040726000000e-10	2.90622400000000e-07	-7.21221500000000e-08
2.25955604000000e-10	3.00140100000000e-07	-7.42331500000000e-08
2.27870482000000e-10	3.08101600000000e-07	-7.59135500000000e-08
2.29785360000000e-10	3.14173700000000e-07	-7.70761500000000e-08
2.31700238000000e-10	3.17990200000000e-07	-7.76255500000000e-08
2.33615116000000e-10	3.19150600000000e-07	-7.74573000000000e-08
2.35529994000000e-10	3.17218200000000e-07	-7.64582500000000e-08
2.37444872000000e-10	3.11719400000000e-07	-7.45057000000000e-08
2.39359750000000e-10	3.02143300000000e-07	-7.14677000000000e-08
2.41274628000000e-10	2.87940100000000e-07	-6.72027500000000e-08
2.43189506000000e-10	2.68521500000000e-07	-6.15596500000000e-08
2.45104384000000e-10	2.43260800000000e-07	-5.43778500000000e-08
2.47019262000000e-10	2.11492400000000e-07	-4.54873850000000e-08
2.48934140000000e-10	1.72513800000000e-07	-3.47093650000000e-08
2.50849018000000e-10	1.25586000000000e-07	-2.18561950000000e-08
2.52763896000000e-10	6.99357300000000e-08	-6.73233000000000e-09
2.54678774000000e-10	4.75805400000000e-09	1.08650600000000e-08
2.56593652000000e-10	-7.07807000000000e-08	3.11452400000000e-08
2.58508530000000e-10	-1.57539000000000e-07	5.43227000000000e-08
2.60423408000000e-10	-2.56395600000000e-07	8.06158000000000e-08
2.62338286000000e-10	-3.68243500000000e-07	1.10245350000000e-07
2.64253164000000e-10	-4.93984100000000e-07	1.43432650000000e-07
2.66168042000000e-10	-6.34519300000000e-07	1.80397600000000e-07
2.68082920000000e-10	-7.90743000000000e-07	2.21356250000000e-07
2.69997798000000e-10	-9.63531600000000e-07	2.66518050000000e-07
2.71912676000000e-10	-1.15373300000000e-06	3.16083050000000e-07
2.73827554000000e-10	-1.36215400000000e-06	3.70238650000000e-07
2.75742432000000e-10	-1.58954800000000e-06	4.29155800000000e-07
2.77657310000000e-10	-1.83660000000000e-06	4.92985150000000e-07
2.79572188000000e-10	-2.10390600000000e-06	5.61852500000000e-07
2.81487066000000e-10	-2.39196500000000e-06	6.35855000000000e-07
2.83401944000000e-10	-2.70114800000000e-06	7.15053500000000e-07
2.85316822000000e-10	-3.03168600000000e-06	7.99471500000000e-07
2.87231700000000e-10	-3.38364500000000e-06	8.89084500000000e-07
2.89146578000000e-10	-3.75690000000000e-06	9.83816500000000e-07
2.91061456000000e-10	-4.15111400000000e-06	1.08353350000000e-06
2.92976334000000e-10	-4.56570700000000e-06	1.18803500000000e-06
2.94891212000000e-10	-4.99983100000000e-06	1.29704800000000e-06
2.96806090000000e-10	-5.45233700000000e-06	1.41022000000000e-06
2.98720968000000e-10	-5.92174800000000e-06	1.52710750000000e-06
3.00635846000000e-10	-6.40622700000000e-06	1.64717300000000e-06
3.02550724000000e-10	-6.90353800000000e-06	1.76977300000000e-06
3.04465602000000e-10	-7.41102200000000e-06	1.89415050000000e-06
3.06380480000000e-10	-7.92555400000000e-06	2.01942650000000e-06
3.08295358000000e-10	-8.44351300000000e-06	2.14459150000000e-06
3.10210236000000e-10	-8.96074600000000e-06	2.26849700000000e-06
3.12125114000000e-10	-9.47253200000000e-06	2.38984650000000e-06
3.14039992000000e-10	-9.97355200000000e-06	2.50718700000000e-06
3.15954870000000e-10	-1.04578500000000e-05	2.61890250000000e-06
3.17869748000000e-10	-1.09188100000000e-05	2.72320500000000e-06
3.19784626000000e-10	-1.13491100000000e-05	2.81812900000000e-06
3.21699504000000e-10	-1.17407000000000e-05	2.90152300000000e-06
3.23614382000000e-10	-1.20848200000000e-05	2.97104750000000e-06
3.25529260000000e-10	-1.23718800000000e-05	3.02416650000000e-06
3.27444138000000e-10	-1.25915400000000e-05	3.05814900000000e-06
3.29359016000000e-10	-1.27326600000000e-05	3.07006250000000e-06
3.31273894000000e-10	-1.27832700000000e-05	3.05677600000000e-06
3.33188772000000e-10	-1.27306100000000e-05	3.01496000000000e-06
3.35103650000000e-10	-1.25610900000000e-05	2.94108900000000e-06
3.37018528000000e-10	-1.22603500000000e-05	2.83144900000000e-06
3.38933406000000e-10	-1.18132400000000e-05	2.68214350000000e-06
3.40848284000000e-10	-1.12038900000000e-05	2.48910450000000e-06
3.42763162000000e-10	-1.04157100000000e-05	2.24810600000000e-06
3.44678040000000e-10	-9.43147100000000e-06	1.95477800000000e-06
3.46592918000000e-10	-8.23335200000000e-06	1.60462850000000e-06
3.48507796000000e-10	-6.80302900000000e-06	1.19306600000000e-06
3.50422674000000e-10	-5.12176000000000e-06	7.15424500000000e-07
3.52337552000000e-10	-3.17048500000000e-06	1.66993650000000e-07
3.54252430000000e-10	-9.29957500000000e-07	-4.56944350000000e-07
3.56167308000000e-10	1.61913000000000e-06	-1.16107800000000e-06
3.58082186000000e-10	4.49598700000000e-06	-1.95002300000000e-06
3.59997064000000e-10	7.71955100000000e-06	-2.82827400000000e-06
3.61911942000000e-10	1.13083000000000e-05	-3.80015150000000e-06
3.63826820000000e-10	1.52800600000000e-05	-4.86974500000000e-06
3.65741698000000e-10	1.96517400000000e-05	-6.04085000000000e-06
3.67656576000000e-10	2.44391100000000e-05	-7.31690500000000e-06
3.69571454000000e-10	2.96565300000000e-05	-8.70091000000000e-06
3.71486332000000e-10	3.53166800000000e-05	-1.01953550000000e-05
3.73401210000000e-10	4.14302100000000e-05	-1.18021400000000e-05
3.75316088000000e-10	4.80054400000000e-05	-1.35224800000000e-05
3.77230966000000e-10	5.50480200000000e-05	-1.53568250000000e-05
3.79145844000000e-10	6.25605500000000e-05	-1.73047450000000e-05
3.81060722000000e-10	7.05421900000000e-05	-1.93648550000000e-05
3.82975600000000e-10	7.89883000000000e-05	-2.15346900000000e-05
3.84890478000000e-10	8.78899800000000e-05	-2.38106100000000e-05
3.86805356000000e-10	9.72336800000000e-05	-2.61876850000000e-05
3.88720234000000e-10	0.000107000700000000	-2.86595900000000e-05
3.90635112000000e-10	0.000117166900000000	-3.12184750000000e-05
3.92549990000000e-10	0.000127702000000000	-3.38548800000000e-05
3.94464868000000e-10	0.000138569400000000	-3.65575900000000e-05
3.96379746000000e-10	0.000149725400000000	-3.93135450000000e-05
3.98294624000000e-10	0.000161119200000000	-4.21077300000000e-05
4.00209502000000e-10	0.000172691900000000	-4.49230550000000e-05
4.02124380000000e-10	0.000184376600000000	-4.77402600000000e-05
4.04039258000000e-10	0.000196097600000000	-5.05378500000000e-05
4.05954136000000e-10	0.000207770200000000	-5.32919000000000e-05
4.07869014000000e-10	0.000219300400000000	-5.59761000000000e-05
4.09783892000000e-10	0.000230584300000000	-5.85617000000000e-05
4.11698770000000e-10	0.000241508000000000	-6.10173500000000e-05
4.13613648000000e-10	0.000251947400000000	-6.33090000000000e-05
4.15528526000000e-10	0.000261768000000000	-6.54002000000000e-05
4.17443404000000e-10	0.000270824600000000	-6.72516000000000e-05
4.19358282000000e-10	0.000278961300000000	-6.88214500000000e-05
4.21273160000000e-10	0.000286011900000000	-7.00653500000000e-05
4.23188038000000e-10	0.000291799200000000	-7.09362500000000e-05
4.25102916000000e-10	0.000296136100000000	-7.13848500000000e-05
4.27017794000000e-10	0.000298825300000000	-7.13594000000000e-05
4.28932672000000e-10	0.000299659700000000	-7.08059500000000e-05
4.30847550000000e-10	0.000298423200000000	-6.96685500000000e-05
4.32762428000000e-10	0.000294891400000000	-6.78894500000000e-05
4.34677306000000e-10	0.000288831800000000	-6.54093000000000e-05
4.36592184000000e-10	0.000280005300000000	-6.21674500000000e-05
4.38507062000000e-10	0.000268167000000000	-5.81023000000000e-05
4.40421940000000e-10	0.000253067400000000	-5.31515500000000e-05
4.42336818000000e-10	0.000234453800000000	-4.72528000000000e-05
4.44251696000000e-10	0.000212071800000000	-4.03437350000000e-05
4.46166574000000e-10	0.000185666900000000	-3.23628300000000e-05
4.48081452000000e-10	0.000154986600000000	-2.32497500000000e-05
4.49996330000000e-10	0.000119782100000000	-1.29459850000000e-05
4.51911208000000e-10	7.98108500000000e-05	-1.39542900000000e-06
4.53826086000000e-10	3.48385400000000e-05	1.14549350000000e-05
4.55740964000000e-10	-1.53579800000000e-05	2.56543450000000e-05
4.57655842000000e-10	-7.09882000000000e-05	4.12475100000000e-05
4.59570720000000e-10	-0.000132245000000000	5.82738500000000e-05
4.61485598000000e-10	-0.000199301600000000	7.67665500000000e-05
4.63400476000000e-10	-0.000272308300000000	9.67520000000000e-05
4.65315354000000e-10	-0.000351389400000000	0.000118248500000000
4.67230232000000e-10	-0.000436639300000000	0.000141265650000000
4.69145110000000e-10	-0.000528119100000000	0.000165803350000000
4.71059988000000e-10	-0.000625853200000000	0.000191850650000000
4.72974866000000e-10	-0.000729825000000000	0.000219385150000000
4.74889744000000e-10	-0.000839973400000000	0.000248371550000000
4.76804622000000e-10	-0.000956188600000000	0.000278761050000000
4.78719500000000e-10	-0.00107830900000000	0.000310490200000000
4.80634378000000e-10	-0.00120611500000000	0.000343480000000000
4.82549256000000e-10	-0.00133932900000000	0.000377634850000000
4.84464134000000e-10	-0.00147760800000000	0.000412841800000000
4.86379012000000e-10	-0.00162054200000000	0.000448969550000000
4.88293890000000e-10	-0.00176764900000000	0.000485867650000000
4.90208768000000e-10	-0.00191837300000000	0.000523366000000000
4.92123646000000e-10	-0.00207208100000000	0.000561273500000000
4.94038524000000e-10	-0.00222805700000000	0.000599378500000000
4.95953402000000e-10	-0.00238550400000000	0.000637447000000000
4.97868280000000e-10	-0.00254354000000000	0.000675223500000000
4.99783158000000e-10	-0.00270119200000000	0.000712430500000000
5.01698036000000e-10	-0.00285740300000000	0.000748767000000000
5.03612914000000e-10	-0.00301102300000000	0.000783910500000000
5.05527792000000e-10	-0.00316081400000000	0.000817515500000000
5.07442670000000e-10	-0.00330544800000000	0.000849216000000000
5.09357548000000e-10	-0.00344350700000000	0.000878622500000000
5.11272426000000e-10	-0.00357348800000000	0.000905326500000000
5.13187304000000e-10	-0.00369380200000000	0.000928899000000000
5.15102182000000e-10	-0.00380277800000000	0.000948893000000000
5.17017060000000e-10	-0.00389866800000000	0.000964844000000000
5.18931938000000e-10	-0.00397965000000000	0.000976271500000000
5.20846816000000e-10	-0.00404383700000000	0.000982681500000000
5.22761694000000e-10	-0.00408927700000000	0.000983568500000000
5.24676572000000e-10	-0.00411397100000000	0.000978418500000000
5.26591450000000e-10	-0.00411587100000000	0.000966709000000000
5.28506328000000e-10	-0.00409289700000000	0.000947916000000000
5.30421206000000e-10	-0.00404294400000000	0.000921514000000000
5.32336084000000e-10	-0.00396389400000000	0.000886979500000000
5.34250962000000e-10	-0.00385363200000000	0.000843797500000000
5.36165840000000e-10	-0.00371005600000000	0.000791462000000000
5.38080718000000e-10	-0.00353109400000000	0.000729482500000000
5.39995596000000e-10	-0.00331471700000000	0.000657388000000000
5.41910474000000e-10	-0.00305896100000000	0.000574731500000000
5.43825352000000e-10	-0.00276194100000000	0.000481093600000000
5.45740230000000e-10	-0.00242186900000000	0.000376090600000000
5.47655108000000e-10	-0.00203707800000000	0.000259377250000000
5.49569986000000e-10	-0.00160603700000000	0.000130653000000000
5.51484864000000e-10	-0.00112737400000000	-1.03322550000000e-05
5.53399742000000e-10	-0.000599898600000000	-0.000163772700000000
5.55314620000000e-10	-2.26240600000000e-05	-0.000329800900000000
5.57229498000000e-10	0.000605212600000000	-0.000508482000000000
5.59144376000000e-10	0.00128412600000000	-0.000699807000000000
5.61059254000000e-10	0.00201436100000000	-0.000903690000000000
5.62974132000000e-10	0.00279586900000000	-0.00111995800000000
5.64889010000000e-10	0.00362828600000000	-0.00134834900000000
5.66803888000000e-10	0.00451090900000000	-0.00158850650000000
5.68718766000000e-10	0.00544267700000000	-0.00183997150000000
5.70633644000000e-10	0.00642215000000000	-0.00210218050000000
5.72548522000000e-10	0.00744748600000000	-0.00237446050000000
5.74463400000000e-10	0.00851642600000000	-0.00265602300000000
5.76378278000000e-10	0.00962627400000000	-0.00294596350000000
5.78293156000000e-10	0.0107738800000000	-0.00324325500000000
5.80208034000000e-10	0.0119556300000000	-0.00354674850000000
5.82122912000000e-10	0.0131674400000000	-0.00385516800000000
5.84037790000000e-10	0.0144047100000000	-0.00416711150000000
5.85952668000000e-10	0.0156623800000000	-0.00448104900000000
5.87867546000000e-10	0.0169348700000000	-0.00479532350000000
5.89782424000000e-10	0.0182160900000000	-0.00510815000000000
5.91697302000000e-10	0.0194994600000000	-0.00541762500000000
5.93612180000000e-10	0.0207779100000000	-0.00572171500000000
5.95527058000000e-10	0.0220438600000000	-0.00601827500000000
5.97441936000000e-10	0.0232892600000000	-0.00630504500000000
5.99356814000000e-10	0.0245056100000000	-0.00657965500000000
6.01271692000000e-10	0.0256839400000000	-0.00683963500000000
6.03186570000000e-10	0.0268148700000000	-0.00708243500000000
6.05101448000000e-10	0.0278886400000000	-0.00730540000000000
6.07016326000000e-10	0.0288951200000000	-0.00750582500000000
6.08931204000000e-10	0.0298238500000000	-0.00768093000000000
6.10846082000000e-10	0.0306640700000000	-0.00782789000000000
6.12760960000000e-10	0.0314048200000000	-0.00794384500000000
6.14675838000000e-10	0.0320349100000000	-0.00802591500000000
6.16590716000000e-10	0.0325430500000000	-0.00807122000000000
6.18505594000000e-10	0.0329178300000000	-0.00807689000000000
6.20420472000000e-10	0.0331478600000000	-0.00804009000000000
6.22335350000000e-10	0.0332218000000000	-0.00795802500000000
6.24250228000000e-10	0.0331284000000000	-0.00782798500000000
6.26165106000000e-10	0.0328566300000000	-0.00764734000000000
6.28079984000000e-10	0.0323957400000000	-0.00741358000000000
6.29994862000000e-10	0.0317353200000000	-0.00712433000000000
6.31909740000000e-10	0.0308654100000000	-0.00677736000000000
6.33824618000000e-10	0.0297765600000000	-0.00637064000000000
6.35739496000000e-10	0.0284599500000000	-0.00590233000000000
6.37654374000000e-10	0.0269074400000000	-0.00537083000000000
6.39569252000000e-10	0.0251117200000000	-0.00477477550000000
6.41484130000000e-10	0.0230663300000000	-0.00411309000000000
6.43399008000000e-10	0.0207658100000000	-0.00338499100000000
6.45313886000000e-10	0.0182057600000000	-0.00259001700000000
6.47228764000000e-10	0.0153829300000000	-0.00172804950000000
6.49143642000000e-10	0.0122953400000000	-0.000799335500000000
6.51058520000000e-10	0.00894231800000000	0.000195493850000000
6.52973398000000e-10	0.00532462800000000	0.00125540350000000
6.54888276000000e-10	0.00144452000000000	0.00237893500000000
6.56803154000000e-10	-0.00269418700000000	0.00356419350000000
6.58718032000000e-10	-0.00708603400000000	0.00480882950000000
6.60632910000000e-10	-0.0117238600000000	0.00611003000000000
6.62547788000000e-10	-0.0165987400000000	0.00746450000000000
6.64462666000000e-10	-0.0216999500000000	0.00886847000000000
6.66377544000000e-10	-0.0270149100000000	0.0103176750000000
6.68292422000000e-10	-0.0325291700000000	0.0118073500000000
6.70207300000000e-10	-0.0382263600000000	0.0133322500000000
6.72122178000000e-10	-0.0440882000000000	0.0148866250000000
6.74037056000000e-10	-0.0500945000000000	0.0164642450000000
6.75951934000000e-10	-0.0562231500000000	0.0180584050000000
6.77866812000000e-10	-0.0624501600000000	0.0196619350000000
6.79781690000000e-10	-0.0687496700000000	0.0212672150000000
6.81696568000000e-10	-0.0750940500000000	0.0228661900000000
6.83611446000000e-10	-0.0814538800000000	0.0244504050000000
6.85526324000000e-10	-0.0877980900000000	0.0260110100000000
6.87441202000000e-10	-0.0940940100000000	0.0275388200000000
6.89356080000000e-10	-0.100307500000000	0.0290243250000000
6.91270958000000e-10	-0.106403000000000	0.0304577200000000
6.93185836000000e-10	-0.112343800000000	0.0318289800000000
6.95100714000000e-10	-0.118092100000000	0.0331278700000000
6.97015592000000e-10	-0.123608800000000	0.0343439950000000
6.98930470000000e-10	-0.128854600000000	0.0354668750000000
7.00845348000000e-10	-0.133789200000000	0.0364859750000000
7.02760226000000e-10	-0.138371900000000	0.0373907700000000
7.04675104000000e-10	-0.142562100000000	0.0381707950000000
7.06589982000000e-10	-0.146318800000000	0.0388157250000000
7.08504860000000e-10	-0.149601600000000	0.0393154050000000
7.10419738000000e-10	-0.152370400000000	0.0396599600000000
7.12334616000000e-10	-0.154585900000000	0.0398398100000000
7.14249494000000e-10	-0.156209600000000	0.0398457900000000
7.16164372000000e-10	-0.157204400000000	0.0396691700000000
7.18079250000000e-10	-0.157534700000000	0.0393017600000000
7.19994128000000e-10	-0.157166500000000	0.0387359550000000
7.21909006000000e-10	-0.156068000000000	0.0379648100000000
7.23823884000000e-10	-0.154209500000000	0.0369821150000000
7.25738762000000e-10	-0.151564000000000	0.0357824600000000
7.27653640000000e-10	-0.148107200000000	0.0343612800000000
7.29568518000000e-10	-0.143817900000000	0.0327149450000000
7.31483396000000e-10	-0.138678100000000	0.0308407950000000
7.33398274000000e-10	-0.132673600000000	0.0287372100000000
7.35313152000000e-10	-0.125793800000000	0.0264036650000000
7.37228030000000e-10	-0.118032000000000	0.0238407600000000
7.39142908000000e-10	-0.109385900000000	0.0210502950000000
7.41057786000000e-10	-0.0998574400000000	0.0180352700000000
7.42972664000000e-10	-0.0894532800000000	0.0147999500000000
7.44887542000000e-10	-0.0781846300000000	0.0113498850000000
7.46802420000000e-10	-0.0660676100000000	0.00769192000000000
7.48717298000000e-10	-0.0531232600000000	0.00383422450000000
7.50632176000000e-10	-0.0393776600000000	-0.000213707150000000
7.52547054000000e-10	-0.0248619800000000	-0.00444105250000000
7.54461932000000e-10	-0.00961250500000000	-0.00883567000000000
7.56376810000000e-10	0.00632934900000000	-0.0133841000000000
7.58291688000000e-10	0.0229170800000000	-0.0180716150000000
7.60206566000000e-10	0.0400991300000000	-0.0228822200000000
7.62121444000000e-10	0.0578189900000000	-0.0277987000000000
7.64036322000000e-10	0.0760153300000000	-0.0328026750000000
7.65951200000000e-10	0.0946220900000000	-0.0378746400000000
7.67866078000000e-10	0.113568700000000	-0.0429940450000000
7.69780956000000e-10	0.132780400000000	-0.0481393500000000
7.71695834000000e-10	0.152178200000000	-0.0532881000000000
7.73610712000000e-10	0.171679400000000	-0.0584170500000000
7.75525590000000e-10	0.191197900000000	-0.0635021500000000
7.77440468000000e-10	0.210644300000000	-0.0685188000000000
7.79355346000000e-10	0.229926700000000	-0.0734419000000000
7.81270224000000e-10	0.248950600000000	-0.0782458000000000
7.83185102000000e-10	0.267619400000000	-0.0829047500000000
7.85099980000000e-10	0.285835400000000	-0.0873927000000000
7.87014858000000e-10	0.303499600000000	-0.0916836000000000
7.88929736000000e-10	0.320512300000000	-0.0957515000000000
7.90844614000000e-10	0.336774000000000	-0.0995707000000000
7.92759492000000e-10	0.352185500000000	-0.103115800000000
7.94674370000000e-10	0.366648800000000	-0.106362050000000
7.96589248000000e-10	0.380067100000000	-0.109285150000000
7.98504126000000e-10	0.392346100000000	-0.111861850000000
8.00419004000000e-10	0.403393800000000	-0.114069600000000
8.02333882000000e-10	0.413121700000000	-0.115887100000000
8.04248760000000e-10	0.421444900000000	-0.117294150000000
8.06163638000000e-10	0.428282800000000	-0.118272000000000
8.08078516000000e-10	0.433559800000000	-0.118803350000000
8.09993394000000e-10	0.437205700000000	-0.118872450000000
8.11908272000000e-10	0.439156200000000	-0.118465350000000
8.13823150000000e-10	0.439353400000000	-0.117569950000000
8.15738028000000e-10	0.437746300000000	-0.116176150000000
8.17652906000000e-10	0.434291200000000	-0.114275750000000
8.19567784000000e-10	0.428952300000000	-0.111862950000000
8.21482662000000e-10	0.421701900000000	-0.108933900000000
8.23397540000000e-10	0.412520900000000	-0.105487250000000
8.25312418000000e-10	0.401398900000000	-0.101524000000000
8.27227296000000e-10	0.388334600000000	-0.0970474500000000
8.29142174000000e-10	0.373336400000000	-0.0920635000000000
8.31057052000000e-10	0.356421700000000	-0.0865804000000000
8.32971930000000e-10	0.337618000000000	-0.0806090000000000
8.34886808000000e-10	0.316962300000000	-0.0741625500000000
8.36801686000000e-10	0.294501600000000	-0.0672568500000000
8.38716564000000e-10	0.270292500000000	-0.0599101500000000
